timestamp,open,high,low,close,volume
2025-10-27 14:18:00,4144.04,4146.15,4143.33,4144.56,1820.087
2025-10-27 14:19:00,4144.57,4144.57,4129.04,4131.19,8173.398
2025-10-27 14:20:00,4131.19,4139.05,4126.77,4139.05,12577.178
2025-10-27 14:21:00,4139.05,4139.22,4126.67,4129.66,9908.386
2025-10-27 14:22:00,4129.66,4134.06,4127.63,4128.0,6818.112
2025-10-27 14:23:00,4128.01,4132.0,4122.02,4131.9,15136.745
2025-10-27 14:24:00,4131.9,4139.87,4131.9,4138.65,6357.59
2025-10-27 14:25:00,4138.64,4143.2,4138.64,4140.01,4523.239
2025-10-27 14:26:00,4140.0,4142.43,4138.63,4141.45,2716.303
2025-10-27 14:27:00,4141.45,4142.99,4136.54,4140.01,3185.443
2025-10-27 14:28:00,4140.0,4146.24,4138.88,4145.99,2974.971
2025-10-27 14:29:00,4146.0,4148.88,4144.61,4146.28,3130.63
2025-10-27 14:30:00,4146.29,4146.29,4140.0,4141.0,5401.535
2025-10-27 14:31:00,4141.0,4141.85,4138.51,4140.03,2605.096
2025-10-27 14:32:00,4140.03,4140.03,4133.48,4139.12,3107.863
2025-10-27 14:33:00,4139.12,4148.27,4138.71,4145.77,4800.751
2025-10-27 14:34:00,4145.76,4148.01,4145.45,4147.0,3511.033
2025-10-27 14:35:00,4147.0,4153.6,4145.58,4147.88,7555.7
2025-10-27 14:36:00,4147.89,4151.3,4147.65,4149.8,2746.92
2025-10-27 14:37:00,4149.8,4156.96,4149.79,4151.46,7299.424
2025-10-27 14:38:00,4151.47,4154.12,4148.57,4151.61,2041.448
2025-10-27 14:39:00,4151.61,4156.77,4151.61,4154.66,3812.471
2025-10-27 14:40:00,4154.67,4159.99,4152.31,4154.89,3082.017
2025-10-27 14:41:00,4154.9,4159.63,4154.9,4156.24,3883.754
2025-10-27 14:42:00,4156.24,4157.15,4149.74,4152.72,4073.819
2025-10-27 14:43:00,4152.71,4154.63,4149.92,4150.01,1630.919
2025-10-27 14:44:00,4150.01,4151.04,4141.15,4146.55,11638.53
2025-10-27 14:45:00,4146.55,4151.87,4146.39,4151.03,3184.152
2025-10-27 14:46:00,4151.03,4151.03,4142.36,4144.86,2331.009
2025-10-27 14:47:00,4144.86,4150.52,4143.35,4150.52,2065.14
2025-10-27 14:48:00,4150.53,4150.6,4141.2,4141.22,2110.7
2025-10-27 14:49:00,4141.21,4147.75,4141.21,4145.8,1470.964
2025-10-27 14:50:00,4145.8,4149.78,4144.31,4147.62,1989.127
2025-10-27 14:51:00,4147.62,4147.63,4142.0,4144.47,2206.297
2025-10-27 14:52:00,4144.46,4145.8,4143.28,4143.29,1810.666
2025-10-27 14:53:00,4143.28,4143.28,4138.54,4139.22,3054.223
2025-10-27 14:54:00,4139.22,4140.14,4137.46,4139.07,1903.236
2025-10-27 14:55:00,4139.14,4143.23,4138.79,4143.22,1186.393
2025-10-27 14:56:00,4143.23,4144.37,4142.0,4142.92,1108.823
2025-10-27 14:57:00,4142.92,4145.06,4142.27,4143.08,670.2
2025-10-27 14:58:00,4143.09,4150.0,4142.59,4146.95,5080.257
2025-10-27 14:59:00,4146.94,4147.76,4146.09,4147.75,746.955
2025-10-27 15:00:00,4147.75,4150.86,4146.14,4150.09,2805.168
2025-10-27 15:01:00,4150.09,4152.31,4148.55,4151.46,1613.006
2025-10-27 15:02:00,4151.45,4151.63,4148.63,4150.36,1852.641
2025-10-27 15:03:00,4150.37,4155.68,4150.36,4153.36,3912.074
2025-10-27 15:04:00,4153.36,4155.75,4150.0,4152.97,1435.387
2025-10-27 15:05:00,4152.96,4158.32,4151.52,4157.96,2598.175
2025-10-27 15:06:00,4158.15,4164.67,4158.14,4159.83,8090.846
2025-10-27 15:07:00,4159.81,4160.38,4153.17,4153.86,3180.646
2025-10-27 15:08:00,4153.86,4156.58,4151.72,4153.18,1107.834
2025-10-27 15:09:00,4153.18,4155.0,4151.68,4155.0,1633.611
2025-10-27 15:10:00,4154.99,4164.43,4154.63,4163.27,3240.157
2025-10-27 15:11:00,4163.27,4166.65,4162.93,4164.61,6390.61
2025-10-27 15:12:00,4164.61,4164.62,4159.66,4161.51,2575.757
2025-10-27 15:13:00,4161.52,4163.2,4161.32,4163.03,1719.211
2025-10-27 15:14:00,4163.04,4168.5,4163.03,4168.49,3884.067
2025-10-27 15:15:00,4168.5,4168.5,4160.3,4160.86,6396.85
2025-10-27 15:16:00,4160.86,4162.0,4156.37,4157.06,4327.265
2025-10-27 15:17:00,4157.06,4158.43,4156.35,4157.1,1180.838
2025-10-27 15:18:00,4157.11,4163.53,4156.79,4163.48,1401.5
2025-10-27 15:19:00,4163.47,4168.95,4163.47,4166.4,2540.973
2025-10-27 15:20:00,4166.39,4167.48,4160.65,4165.18,1916.433
2025-10-27 15:21:00,4165.18,4165.64,4162.4,4163.26,2150.212
2025-10-27 15:22:00,4163.26,4163.26,4155.06,4155.57,2069.752
2025-10-27 15:23:00,4155.58,4167.35,4155.58,4164.48,3774.05
2025-10-27 15:24:00,4164.49,4167.26,4163.04,4165.88,1744.776
2025-10-27 15:25:00,4165.88,4165.88,4156.2,4156.32,2124.822
2025-10-27 15:26:00,4156.32,4156.32,4153.5,4154.71,3717.124
2025-10-27 15:27:00,4154.71,4159.31,4154.71,4158.73,1955.692
2025-10-27 15:28:00,4158.72,4162.87,4157.77,4162.48,3430.126
2025-10-27 15:29:00,4162.47,4169.6,4162.47,4164.24,4568.058
2025-10-27 15:30:00,4164.24,4164.77,4163.08,4164.55,1177.864
2025-10-27 15:31:00,4164.55,4167.39,4162.55,4164.06,3663.34
2025-10-27 15:32:00,4164.06,4164.27,4162.48,4163.01,1090.375
2025-10-27 15:33:00,4163.01,4170.93,4163.01,4170.93,3223.325
2025-10-27 15:34:00,4170.93,4172.32,4163.89,4164.51,3679.223
2025-10-27 15:35:00,4164.52,4167.54,4161.75,4161.76,1749.052
2025-10-27 15:36:00,4161.76,4162.28,4160.0,4160.57,1971.99
2025-10-27 15:37:00,4160.57,4164.46,4159.88,4163.54,985.866
2025-10-27 15:38:00,4163.54,4164.25,4160.0,4163.23,916.582
2025-10-27 15:39:00,4163.24,4166.5,4163.24,4164.84,941.222
2025-10-27 15:40:00,4164.83,4164.84,4160.57,4161.94,820.786
2025-10-27 15:41:00,4161.94,4167.28,4161.94,4165.39,1199.42
2025-10-27 15:42:00,4165.39,4165.4,4160.7,4162.25,858.873
2025-10-27 15:43:00,4162.26,4164.7,4162.26,4164.69,868.511
2025-10-27 15:44:00,4164.69,4164.7,4159.27,4160.78,1952.629
2025-10-27 15:45:00,4160.78,4164.45,4160.76,4163.64,1329.618
2025-10-27 15:46:00,4163.63,4165.21,4161.64,4162.87,1462.191
2025-10-27 15:47:00,4162.86,4165.66,4162.69,4165.0,1134.394
2025-10-27 15:48:00,4165.0,4166.1,4162.41,4165.26,973.637
2025-10-27 15:49:00,4165.27,4169.62,4165.27,4169.18,1465.182
2025-10-27 15:50:00,4169.17,4169.17,4165.02,4168.99,1436.418
2025-10-27 15:51:00,4168.99,4171.84,4168.38,4168.86,2817.113
2025-10-27 15:52:00,4168.85,4170.67,4168.5,4169.27,1327.402
2025-10-27 15:53:00,4169.28,4169.85,4164.0,4164.01,1576.983
2025-10-27 15:54:00,4164.0,4167.91,4164.0,4167.3,1797.521
2025-10-27 15:55:00,4167.3,4167.31,4164.32,4165.99,1122.495
2025-10-27 15:56:00,4165.98,4169.07,4165.98,4166.46,742.563
2025-10-27 15:57:00,4166.47,4169.45,4166.47,4169.13,618.536
2025-10-27 15:58:00,4169.13,4174.55,4169.13,4172.4,3588.822
2025-10-27 15:59:00,4172.39,4172.4,4169.44,4171.25,1248.348
2025-10-27 16:00:00,4171.25,4174.91,4171.24,4174.91,2723.74
2025-10-27 16:01:00,4174.91,4177.0,4172.65,4174.37,4613.333
2025-10-27 16:02:00,4174.36,4177.97,4174.35,4177.04,4658.494
2025-10-27 16:03:00,4177.03,4177.55,4173.2,4177.55,3075.696
2025-10-27 16:04:00,4177.54,4184.28,4177.54,4182.16,8442.165
2025-10-27 16:05:00,4182.16,4182.54,4178.49,4179.31,3194.133
2025-10-27 16:06:00,4179.32,4186.14,4179.32,4184.73,5278.349
2025-10-27 16:07:00,4184.73,4187.0,4183.1,4187.0,4534.177
2025-10-27 16:08:00,4187.0,4192.84,4185.41,4191.91,16384.93
2025-10-27 16:09:00,4191.91,4193.0,4188.65,4189.95,5882.068
2025-10-27 16:10:00,4189.95,4191.0,4185.58,4186.35,5012.348
2025-10-27 16:11:00,4186.34,4189.76,4185.46,4187.24,4842.574
2025-10-27 16:12:00,4187.24,4189.8,4187.0,4187.62,2701.96
2025-10-27 16:13:00,4187.62,4188.0,4186.04,4186.72,3416.727
2025-10-27 16:14:00,4186.72,4187.3,4183.72,4184.97,1960.002
2025-10-27 16:15:00,4184.96,4188.66,4184.8,4186.51,2355.049
2025-10-27 16:16:00,4186.51,4191.56,4183.06,4191.02,3335.89
2025-10-27 16:17:00,4191.04,4194.55,4191.04,4193.49,4098.099
2025-10-27 16:18:00,4193.5,4195.89,4193.04,4193.49,3469.373
2025-10-27 16:19:00,4193.5,4195.92,4190.7,4190.84,2255.788
2025-10-27 16:20:00,4190.84,4191.1,4181.05,4182.89,3888.097
2025-10-27 16:21:00,4182.88,4185.7,4181.52,4181.53,2058.333
2025-10-27 16:22:00,4181.52,4185.68,4181.09,4185.46,1570.821
2025-10-27 16:23:00,4185.47,4186.54,4184.24,4184.92,1241.006
2025-10-27 16:24:00,4184.93,4187.43,4184.51,4186.27,948.161
2025-10-27 16:25:00,4186.27,4187.2,4181.8,4186.37,1676.002
2025-10-27 16:26:00,4186.38,4188.0,4185.05,4186.77,858.715
2025-10-27 16:27:00,4186.76,4190.0,4186.56,4188.35,1670.781
2025-10-27 16:28:00,4188.36,4189.85,4188.08,4189.54,1280.59
2025-10-27 16:29:00,4189.53,4191.0,4188.45,4190.15,1510.512
2025-10-27 16:30:00,4190.16,4190.16,4187.15,4189.77,2357.15
2025-10-27 16:31:00,4189.77,4195.81,4189.06,4192.3,2559.016
2025-10-27 16:32:00,4192.31,4196.68,4191.84,4196.5,2529.103
2025-10-27 16:33:00,4196.49,4206.1,4195.02,4203.91,16524.844
2025-10-27 16:34:00,4203.92,4205.61,4202.25,4205.37,4072.522
2025-10-27 16:35:00,4205.37,4206.81,4202.76,4202.77,8640.399
2025-10-27 16:36:00,4202.76,4204.0,4201.01,4201.99,5978.034
2025-10-27 16:37:00,4201.99,4207.77,4200.9,4207.4,4804.955
2025-10-27 16:38:00,4207.4,4209.0,4205.3,4206.51,5413.677
2025-10-27 16:39:00,4206.5,4215.81,4206.5,4211.19,12687.304
2025-10-27 16:40:00,4211.19,4212.2,4204.45,4205.29,5351.601
2025-10-27 16:41:00,4205.29,4209.75,4204.79,4208.99,2804.437
2025-10-27 16:42:00,4208.98,4210.0,4207.87,4208.33,1554.687
2025-10-27 16:43:00,4208.34,4208.76,4202.56,4205.17,4443.54
2025-10-27 16:44:00,4205.17,4206.0,4201.97,4203.22,1672.423
2025-10-27 16:45:00,4203.2,4206.57,4202.09,4204.71,2130.181
2025-10-27 16:46:00,4204.71,4207.61,4202.6,4207.02,1702.207
2025-10-27 16:47:00,4207.01,4207.02,4202.18,4203.86,2046.246
2025-10-27 16:48:00,4203.85,4207.08,4203.57,4206.32,1411.783
2025-10-27 16:49:00,4206.31,4208.13,4202.12,4202.83,4047.208
2025-10-27 16:50:00,4202.82,4204.8,4202.04,4202.71,2296.329
2025-10-27 16:51:00,4202.71,4209.88,4202.71,4209.88,4905.029
2025-10-27 16:52:00,4209.87,4215.47,4208.15,4213.72,4092.617
2025-10-27 16:53:00,4213.72,4216.7,4213.03,4215.64,4330.485
2025-10-27 16:54:00,4215.65,4216.84,4213.96,4214.02,3057.805
2025-10-27 16:55:00,4214.01,4215.99,4211.63,4212.15,2522.317
2025-10-27 16:56:00,4212.15,4215.0,4211.21,4214.77,1646.767
2025-10-27 16:57:00,4214.77,4215.87,4213.21,4214.85,2653.539
2025-10-27 16:58:00,4214.84,4214.85,4210.64,4211.88,1294.281
2025-10-27 16:59:00,4211.88,4213.05,4211.87,4212.0,825.928
2025-10-27 17:00:00,4212.0,4213.71,4211.38,4211.45,2258.677
2025-10-27 17:01:00,4211.45,4213.12,4207.79,4208.38,2245.06
2025-10-27 17:02:00,4208.37,4212.99,4207.38,4210.61,1886.669
2025-10-27 17:03:00,4210.6,4211.17,4208.12,4209.43,1695.77
2025-10-27 17:04:00,4209.43,4212.06,4207.0,4210.64,1494.264
2025-10-27 17:05:00,4210.64,4212.42,4209.3,4210.03,1207.052
2025-10-27 17:06:00,4210.03,4210.58,4208.0,4209.79,894.561
2025-10-27 17:07:00,4209.79,4210.0,4206.93,4209.36,1148.222
2025-10-27 17:08:00,4209.36,4215.0,4208.29,4213.07,2543.556
2025-10-27 17:09:00,4213.07,4215.5,4212.0,4212.01,1211.501
2025-10-27 17:10:00,4212.01,4215.28,4210.88,4213.23,1502.088
2025-10-27 17:11:00,4213.24,4215.0,4212.56,4214.89,1660.561
2025-10-27 17:12:00,4214.89,4215.6,4213.37,4215.6,1490.526
2025-10-27 17:13:00,4215.6,4216.0,4213.29,4215.25,1327.259
2025-10-27 17:14:00,4215.25,4217.76,4215.24,4216.27,2098.36
2025-10-27 17:15:00,4216.27,4217.74,4215.01,4215.74,1378.69
2025-10-27 17:16:00,4215.75,4217.78,4215.54,4217.22,1320.375
2025-10-27 17:17:00,4217.21,4217.4,4215.9,4217.16,892.248
2025-10-27 17:18:00,4217.16,4219.79,4214.35,4217.85,3595.355
2025-10-27 17:19:00,4217.84,4219.59,4216.45,4218.83,1572.744
2025-10-27 17:20:00,4218.84,4219.99,4217.47,4219.32,2856.685
2025-10-27 17:21:00,4219.32,4219.83,4215.76,4215.77,2803.091
2025-10-27 17:22:00,4215.77,4217.1,4208.9,4210.63,5779.467
2025-10-27 17:23:00,4210.63,4210.7,4202.22,4203.03,5525.301
2025-10-27 17:24:00,4203.03,4205.88,4202.5,4204.53,2957.051
2025-10-27 17:25:00,4204.52,4207.46,4203.48,4205.34,2605.066
2025-10-27 17:26:00,4205.35,4207.8,4203.63,4205.5,2185.77
2025-10-27 17:27:00,4205.49,4207.43,4204.54,4205.44,1824.748
2025-10-27 17:28:00,4205.43,4206.8,4205.43,4205.72,928.796
2025-10-27 17:29:00,4205.73,4205.73,4200.75,4201.9,3038.91
2025-10-27 17:30:00,4201.9,4201.91,4195.96,4199.69,7386.395
2025-10-27 17:31:00,4199.68,4200.95,4197.71,4200.12,4286.553
2025-10-27 17:32:00,4200.12,4204.66,4199.99,4203.39,1482.331
2025-10-27 17:33:00,4203.39,4207.46,4203.39,4207.09,1848.885
2025-10-27 17:34:00,4207.09,4210.01,4207.08,4208.62,2514.483
2025-10-27 17:35:00,4208.62,4211.48,4208.03,4208.4,1426.207
2025-10-27 17:36:00,4208.39,4208.4,4206.22,4206.81,1253.675
2025-10-27 17:37:00,4206.82,4208.63,4205.55,4208.63,911.794
2025-10-27 17:38:00,4208.63,4213.2,4208.62,4213.2,1107.708
2025-10-27 17:39:00,4213.2,4218.02,4212.24,4215.6,3835.416
2025-10-27 17:40:00,4215.61,4218.7,4215.6,4218.15,1786.03
2025-10-27 17:41:00,4218.16,4219.0,4213.32,4213.32,3791.701
2025-10-27 17:42:00,4213.33,4215.63,4213.0,4214.74,1405.441
2025-10-27 17:43:00,4214.74,4216.5,4214.73,4215.21,1279.168
2025-10-27 17:44:00,4215.2,4215.6,4214.73,4215.12,677.56
2025-10-27 17:45:00,4215.12,4215.18,4208.98,4211.54,2041.354
2025-10-27 17:46:00,4211.53,4218.86,4211.0,4218.86,1463.9
2025-10-27 17:47:00,4218.87,4222.68,4218.87,4222.54,5077.494
2025-10-27 17:48:00,4222.54,4224.0,4218.38,4218.84,3310.522
2025-10-27 17:49:00,4218.83,4221.52,4218.83,4221.42,1457.757
2025-10-27 17:50:00,4221.41,4221.42,4217.41,4217.41,1382.985
2025-10-27 17:51:00,4217.41,4218.2,4214.67,4217.03,3153.733
2025-10-27 17:52:00,4217.02,4218.62,4217.02,4217.27,962.81
2025-10-27 17:53:00,4217.27,4217.99,4217.26,4217.27,441.562
2025-10-27 17:54:00,4217.28,4218.72,4216.34,4217.38,1025.911
2025-10-27 17:55:00,4217.38,4221.0,4217.29,4220.5,1331.34
2025-10-27 17:56:00,4220.5,4221.05,4219.03,4220.97,977.766
2025-10-27 17:57:00,4220.97,4220.98,4218.78,4218.95,687.992
2025-10-27 17:58:00,4218.94,4220.56,4218.94,4220.54,696.13
2025-10-27 17:59:00,4220.55,4220.55,4218.87,4219.1,1164.151
2025-10-27 18:00:00,4219.1,4221.4,4216.52,4218.64,2261.092
2025-10-27 18:01:00,4218.64,4218.73,4216.55,4217.93,1455.58
2025-10-27 18:02:00,4217.94,4218.92,4211.19,4212.48,2455.51
2025-10-27 18:03:00,4212.49,4213.56,4212.06,4212.5,1856.533
2025-10-27 18:04:00,4212.5,4218.58,4212.29,4218.58,1627.774
2025-10-27 18:05:00,4218.58,4224.39,4218.58,4224.29,2645.863
2025-10-27 18:06:00,4224.3,4226.52,4223.27,4224.83,3353.28
2025-10-27 18:07:00,4224.83,4226.8,4224.82,4225.54,2104.614
2025-10-27 18:08:00,4225.54,4229.27,4224.65,4227.24,3623.315
2025-10-27 18:09:00,4227.25,4228.56,4225.8,4227.69,1772.554
2025-10-27 18:10:00,4227.69,4228.33,4227.36,4228.02,1334.416
2025-10-27 18:11:00,4228.02,4229.42,4227.83,4227.96,1810.33
2025-10-27 18:12:00,4227.97,4229.6,4227.96,4229.1,1204.049
2025-10-27 18:13:00,4229.11,4229.97,4227.33,4229.82,2135.289
2025-10-27 18:14:00,4229.82,4231.51,4228.34,4228.35,2881.281
2025-10-27 18:15:00,4228.35,4231.64,4227.19,4231.34,1040.809
2025-10-27 18:16:00,4231.33,4231.34,4223.51,4224.34,2386.841
2025-10-27 18:17:00,4224.35,4227.95,4221.07,4224.85,3888.707
2025-10-27 18:18:00,4224.85,4227.81,4224.85,4226.75,975.676
2025-10-27 18:19:00,4226.76,4227.25,4223.67,4225.69,944.993
2025-10-27 18:20:00,4225.69,4226.36,4223.48,4224.65,1079.731
2025-10-27 18:21:00,4224.65,4224.65,4219.55,4222.71,1777.742
2025-10-27 18:22:00,4222.72,4223.94,4221.71,4222.46,780.127
2025-10-27 18:23:00,4222.45,4222.46,4220.42,4221.47,652.217
2025-10-27 18:24:00,4221.46,4221.65,4218.36,4218.36,1187.865
2025-10-27 18:25:00,4218.36,4218.6,4215.68,4216.01,2326.56
2025-10-27 18:26:00,4216.0,4216.22,4213.51,4215.12,1873.694
2025-10-27 18:27:00,4215.12,4215.27,4210.24,4212.01,2194.864
2025-10-27 18:28:00,4212.0,4212.01,4206.96,4207.72,4118.722
2025-10-27 18:29:00,4207.73,4209.0,4204.84,4208.27,3535.917
2025-10-27 18:30:00,4208.27,4211.4,4206.66,4209.78,3483.452
2025-10-27 18:31:00,4209.79,4212.36,4207.18,4211.01,2034.556
2025-10-27 18:32:00,4211.01,4215.67,4211.01,4215.45,2877.666
2025-10-27 18:33:00,4215.44,4215.84,4213.25,4214.28,1621.008
2025-10-27 18:34:00,4214.29,4215.64,4213.85,4214.33,584.729
2025-10-27 18:35:00,4214.34,4217.12,4214.33,4216.34,996.811
2025-10-27 18:36:00,4216.35,4217.62,4216.0,4217.41,1356.874
2025-10-27 18:37:00,4217.41,4218.0,4216.57,4216.57,796.069
2025-10-27 18:38:00,4216.58,4216.58,4215.0,4216.28,1064.594
2025-10-27 18:39:00,4216.29,4219.5,4216.28,4216.33,1676.037
2025-10-27 18:40:00,4216.34,4217.79,4215.25,4215.25,645.798
2025-10-27 18:41:00,4215.26,4215.26,4207.01,4210.99,5787.104
2025-10-27 18:42:00,4210.99,4213.54,4210.99,4213.53,1404.008
2025-10-27 18:43:00,4213.54,4217.0,4213.53,4216.38,776.684
2025-10-27 18:44:00,4216.38,4217.4,4215.86,4216.75,539.146
2025-10-27 18:45:00,4216.75,4220.37,4216.01,4219.98,4089.289
2025-10-27 18:46:00,4219.99,4220.95,4216.69,4216.84,695.35
2025-10-27 18:47:00,4216.84,4217.76,4214.12,4216.53,878.41
2025-10-27 18:48:00,4216.53,4219.59,4216.27,4219.37,326.173
2025-10-27 18:49:00,4219.37,4222.34,4217.9,4221.65,2262.729
2025-10-27 18:50:00,4221.66,4223.34,4219.52,4219.53,1353.266
2025-10-27 18:51:00,4219.52,4220.13,4216.49,4216.91,791.972
2025-10-27 18:52:00,4216.92,4219.12,4216.66,4219.01,500.634
2025-10-27 18:53:00,4219.01,4219.99,4216.2,4216.9,1352.42
2025-10-27 18:54:00,4216.91,4216.91,4213.43,4214.96,798.533
2025-10-27 18:55:00,4214.96,4215.41,4213.72,4214.92,525.578
2025-10-27 18:56:00,4214.91,4214.92,4213.28,4214.17,680.524
2025-10-27 18:57:00,4214.18,4216.44,4213.12,4215.54,1130.467
2025-10-27 18:58:00,4215.54,4215.92,4213.37,4214.26,450.209
2025-10-27 18:59:00,4214.25,4214.25,4212.95,4213.03,574.546
2025-10-27 19:00:00,4213.04,4214.07,4210.61,4210.62,1498.13
2025-10-27 19:01:00,4210.62,4211.54,4200.5,4203.72,8106.78
2025-10-27 19:02:00,4203.72,4203.73,4199.0,4200.72,5728.191
2025-10-27 19:03:00,4200.73,4200.73,4182.57,4186.54,19384.703
2025-10-27 19:04:00,4186.55,4193.44,4186.3,4191.63,4868.963
2025-10-27 19:05:00,4191.63,4196.18,4190.46,4194.65,4622.747
2025-10-27 19:06:00,4194.64,4196.59,4194.62,4196.56,1531.387
2025-10-27 19:07:00,4196.56,4199.37,4196.46,4198.89,3115.277
2025-10-27 19:08:00,4198.88,4203.69,4198.4,4202.02,2193.19
2025-10-27 19:09:00,4202.02,4204.45,4202.02,4203.87,2266.846
2025-10-27 19:10:00,4203.87,4208.96,4202.09,4208.48,4269.39
2025-10-27 19:11:00,4208.48,4209.13,4205.53,4207.93,2025.186
2025-10-27 19:12:00,4207.93,4210.99,4207.92,4210.2,1509.789
2025-10-27 19:13:00,4210.2,4211.26,4208.76,4211.25,1252.245
2025-10-27 19:14:00,4211.26,4216.24,4211.25,4214.99,2388.931
2025-10-27 19:15:00,4214.99,4215.0,4211.09,4212.05,2405.658
2025-10-27 19:16:00,4212.06,4213.23,4211.25,4211.26,1242.057
2025-10-27 19:17:00,4211.25,4211.25,4208.78,4209.66,1877.105
2025-10-27 19:18:00,4209.65,4212.25,4208.91,4212.0,1185.488
2025-10-27 19:19:00,4211.99,4214.71,4210.57,4214.7,1118.873
2025-10-27 19:20:00,4214.71,4218.0,4214.7,4216.6,1647.941
2025-10-27 19:21:00,4216.6,4216.91,4215.4,4215.43,1768.904
2025-10-27 19:22:00,4215.43,4218.0,4215.0,4217.99,1332.583
2025-10-27 19:23:00,4218.0,4219.0,4215.54,4215.54,2222.689
2025-10-27 19:24:00,4215.55,4216.8,4211.49,4212.39,1088.054
2025-10-27 19:25:00,4212.4,4212.83,4211.56,4212.82,888.79
2025-10-27 19:26:00,4212.82,4212.82,4206.0,4206.56,1699.585
2025-10-27 19:27:00,4206.57,4215.02,4205.44,4213.73,4792.129
2025-10-27 19:28:00,4213.72,4214.55,4212.7,4213.5,682.293
2025-10-27 19:29:00,4213.5,4213.59,4211.31,4211.31,737.739
2025-10-27 19:30:00,4211.31,4211.79,4210.0,4210.75,2257.837
2025-10-27 19:31:00,4210.75,4210.76,4203.47,4203.47,4034.019
2025-10-27 19:32:00,4203.48,4203.48,4195.77,4197.25,4001.106
2025-10-27 19:33:00,4197.26,4198.88,4194.31,4195.28,4904.777
2025-10-27 19:34:00,4195.28,4196.67,4191.49,4196.0,6766.917
2025-10-27 19:35:00,4196.0,4198.42,4190.7,4192.11,4267.142
2025-10-27 19:36:00,4192.11,4193.78,4191.02,4192.99,2871.95
2025-10-27 19:37:00,4193.0,4203.91,4192.28,4200.63,4622.694
2025-10-27 19:38:00,4200.63,4202.73,4197.04,4197.04,2591.995
2025-10-27 19:39:00,4197.05,4199.27,4197.05,4198.71,1910.839
2025-10-27 19:40:00,4198.71,4200.32,4198.0,4199.24,2036.73
2025-10-27 19:41:00,4199.24,4200.12,4198.38,4199.36,640.666
2025-10-27 19:42:00,4199.36,4199.58,4195.39,4196.63,1448.423
2025-10-27 19:43:00,4196.63,4199.42,4196.63,4198.97,592.731
2025-10-27 19:44:00,4198.97,4198.97,4196.66,4197.86,1081.075
2025-10-27 19:45:00,4197.86,4200.54,4197.86,4200.07,877.285
2025-10-27 19:46:00,4200.08,4203.59,4200.08,4203.49,2648.556
2025-10-27 19:47:00,4203.49,4203.49,4200.84,4202.51,1941.223
2025-10-27 19:48:00,4202.51,4202.52,4201.0,4201.99,543.456
2025-10-27 19:49:00,4201.99,4201.99,4199.58,4200.56,684.708
2025-10-27 19:50:00,4200.56,4203.87,4200.56,4203.48,1128.687
2025-10-27 19:51:00,4203.47,4203.98,4201.01,4202.75,657.006
2025-10-27 19:52:00,4202.74,4203.58,4197.61,4198.25,686.889
2025-10-27 19:53:00,4198.25,4198.48,4196.1,4197.2,962.981
2025-10-27 19:54:00,4197.2,4202.0,4197.2,4200.58,978.733
2025-10-27 19:55:00,4200.58,4200.58,4195.42,4199.11,1570.468
2025-10-27 19:56:00,4199.1,4199.53,4192.49,4194.45,3119.798
2025-10-27 19:57:00,4194.45,4195.1,4193.6,4195.09,1192.082
2025-10-27 19:58:00,4195.1,4198.0,4194.18,4197.56,1184.726
2025-10-27 19:59:00,4197.56,4197.77,4185.27,4192.42,9835.307
2025-10-27 20:00:00,4192.41,4194.07,4176.48,4181.11,8718.675
2025-10-27 20:01:00,4181.11,4182.28,4170.18,4172.45,20173.74
2025-10-27 20:02:00,4172.45,4173.49,4157.5,4158.73,24744.703
2025-10-27 20:03:00,4158.72,4159.75,4153.06,4155.74,18512.687
2025-10-27 20:04:00,4155.74,4165.96,4153.29,4162.56,10391.715
2025-10-27 20:05:00,4162.56,4164.37,4156.24,4163.0,6184.814
2025-10-27 20:06:00,4163.0,4165.99,4158.56,4161.01,4187.448
2025-10-27 20:07:00,4161.01,4161.02,4154.46,4155.6,6434.953
2025-10-27 20:08:00,4155.59,4158.64,4152.98,4156.0,3982.991
2025-10-27 20:09:00,4156.0,4157.16,4153.06,4154.35,2005.899
2025-10-27 20:10:00,4154.36,4155.03,4145.11,4147.49,12297.609
2025-10-27 20:11:00,4147.49,4155.34,4147.0,4147.91,11035.357
2025-10-27 20:12:00,4147.91,4148.72,4140.84,4146.03,6894.239
2025-10-27 20:13:00,4146.04,4152.0,4146.03,4152.0,5009.959
2025-10-27 20:14:00,4152.0,4153.66,4148.52,4148.53,4988.256
2025-10-27 20:15:00,4148.53,4154.54,4146.3,4154.37,3880.836
2025-10-27 20:16:00,4154.36,4155.45,4151.88,4155.03,2417.05
2025-10-27 20:17:00,4155.02,4158.56,4154.27,4158.11,2877.485
2025-10-27 20:18:00,4158.11,4158.3,4156.5,4157.55,1416.341
2025-10-27 20:19:00,4157.56,4163.05,4157.55,4162.11,4600.082
2025-10-27 20:20:00,4162.1,4163.66,4160.09,4163.02,2254.911
2025-10-27 20:21:00,4163.02,4163.79,4162.5,4163.7,1304.538
2025-10-27 20:22:00,4163.7,4163.7,4160.16,4162.51,2000.815
2025-10-27 20:23:00,4162.51,4163.18,4159.96,4161.29,2121.946
2025-10-27 20:24:00,4161.29,4161.29,4143.33,4144.45,11153.006
2025-10-27 20:25:00,4144.43,4151.42,4143.49,4149.87,4319.533
2025-10-27 20:26:00,4149.86,4149.96,4147.01,4147.37,1216.566
